,Unnamed: 0,index,Número d'expedient,Codi_districte,Nom_districte,NK barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripció causa vianant_y,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_Y,Coordenada_UTM_X,Desc. Tipus vehicle implicat,Descripció victimització,Descripció sexe,Descripció tipus persona,Edat,Descripció causa mediata,Descripció tipus accident,Descripció causa vianant,Descripció tipus de vehicle,Descripció model,Descripció marca,Descripció color,Descripció carnet,Latitud,Longitud,Codi_barri,Num_postal_caption,Longitud_WGS84,Latitud_WGS84,Bicycles,Date,Latitude,Longitude
47,1860,6483,2010S001861,2.0,Eixample,26-2-5,el Fort Pienc,197302.0,Marina,0137 0137,Dimecres,3,Laboral,2010,3,Març,17,20,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4583148.57,431753.17,Bicicleta,Ferit lleu,Home,Conductor,28,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Turismo,Desconegut; MEGANE,Desconegut; RENAULT,Gris; Negre,Desconegut; B,,,,,,,1,2010-03-17 20:00:00,41.39513194266734,2.182505963023319
48,1862,7582,2010S001863,2.0,Eixample,25-2-6,la Sagrada Família,105304.0,Dos de Maig,0233 0233,Dimecres,3,Laboral,2010,3,Març,17,21,Tarda,Desobeir el senyal del semàfor,0.0,1.0,0.0,1.0,1.0,4584222.76,431662.36,Bicicleta,Ferit lleu,Dona,Vianant,49,No hi ha causa mediata,Atropellament,Desobeir el senyal del semfor,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,,,,,,,1,2010-03-17 21:00:00,41.404799208694854,2.1812982491105237
49,1879,74,2010S001880,10.0,Sant Martí,105-10-67,la Vila Olímpica del Poblenou,700662.0,Salvador Espriu,0001 0001,Dijous,4,Laboral,2010,3,Març,18,12,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4582025.11,432638.36,Bicicleta,Ferit lleu,Home,Conductor,28,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Furgoneta,Desconegut; CARAVELLE,Desconegut; VOLKSWAGEN,Altres; Gris,Desconegut; B,,,,,,,1,2010-03-18 12:00:00,41.38508810291539,2.193218850380101
50,1897,7622,2010S001898,2.0,Eixample,25-2-6,la Sagrada Família,268003.0,Provença,0379 0381,Dijous,4,Laboral,2010,3,Març,18,18,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4583722.11,430708.90,Bicicleta,Ferit lleu,Dona,Conductor,39,No hi ha causa mediata,Col.lisi¢ lateral,No s causa del  vianant; No s causa del  vianant,Turismo; Bicicleta,A6; Desconegut,AUDI; BICING,Gris; Vermell,B; Desconegut,,,,,,,1,2010-03-18 18:00:00,41.40020809157487,2.1699497310029194
51,1911,4312,2010S001912,4.0,Les Corts,41-4-19,les Corts,343903.0,Corts,0235 0235,Divendres,5,Laboral,2010,3,Març,19,11,Matí,No és causa del  vianant; No és causa del  vianant,0.0,2.0,0.0,2.0,2.0,4581813.78,427354.89,Bicicleta; Bicicleta,Ferit lleu; Ferit lleu,Home; Home,Conductor; Conductor,17; 19,No hi ha causa mediata,Col.lisi¢ lateral,No s causa del  vianant,Bicicleta,Desconegut,BICING,Blanc,Desconegut,,,,,,,1,2010-03-19 11:00:00,41.382723719364996,2.1300581126579257
52,1945,3617,2010S001946,2.0,Eixample,24-2-7,la Dreta de l'Eixample,71600.0,Casp,0017 0017,Dissabte,6,Laboral,2010,3,Març,20,12,Matí,No és causa del  vianant; No és causa del  vianant,0.0,2.0,0.0,2.0,2.0,4582305.21,430643.66,Bicicleta; Motocicleta,Ferit lleu; Ferit lleu,Home; Home,Conductor; Conductor,28; Desconegut,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Motocicleta; Bicicleta,FORZA; Desconegut,HONDA; Desconegut,Blanc; Negre,A; Desconegut,,,,,,,1,2010-03-20 12:00:00,41.38744066896679,2.1693319501234893
53,1965,4259,2010S001966,3.0,Sants-Montjuïc,31-3-11,el Poble Sec,700025.0,Josep Carner,0032X0032X,Diumenge,7,Laboral,2010,3,Març,21,13,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4580536.35,431047.21,Bicicleta,Ferit lleu,Home,Conductor,64,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Cuadriciclo >=75cc; Bicicleta,PORTER; Desconegut,PIAGGIO; CONOR,Blanc; Gris,B; Desconegut,,,,,,,1,2010-03-21 13:00:00,41.37154385936776,2.1743591861733584
54,2000,6926,2010S002001,2.0,Eixample,22-2-9,la Nova Esquerra de l'Eixample,18505.0,Aragó,0145 0145,Dilluns,1,Laboral,2010,3,Març,22,21,Tarda,No és causa del  vianant; No és causa del  vianant,1.0,0.0,1.0,2.0,2.0,4581799.61,429320.83,Bicicleta; Motocicleta,Ferit greu; Mort,Home; Home,Conductor; Conductor,41; 34,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Motocicleta,Desconegut; FZ6,DECATHLON; YAMAHA,Taronja; Negre,Desconegut; A,,,,,,,1,2010-03-22 21:00:00,41.38277128208442,2.1535704336352333
55,2005,8794,2010S002006,3.0,Sants-Montjuïc,33-3-16,la Bordeta,244901.0,Parcerisa,0050 0050,Dimarts,2,Laboral,2010,3,Març,23,7,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4579693.28,427705.67,Bicicleta,Ferit lleu,Home,Conductor,38,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Taxi,Desconegut; TOLEDO,Desconegut; SEAT,Negre; Desconegut,Desconegut; BTP,,,,,,,1,2010-03-23 07:00:00,41.36365668084369,2.1345055265866453
56,2049,5268,2010S002050,2.0,Eixample,24-2-7,la Dreta de l'Eixample,90502.0,Còrsega,0306 0310,Dimecres,3,Laboral,2010,3,Març,24,20,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,1.0,4583058.42,429679.63,Bicicleta,Ferit lleu,Home,Vianant,69,No hi ha causa mediata,Atropellament,No s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,,,,,,,1,2010-03-24 20:00:00,41.39414067980486,2.1577150174252946
57,2091,4578,2010S002093,10.0,Sant Martí,102-10-73,la Verneda i la Pau,57802.0,Camp Arriassa,0051 0051,Divendres,5,Laboral,2010,3,Març,26,7,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4585991.91,433582.74,Bicicleta,Ferit lleu,Dona,Conductor,42,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Turismo,Desconegut; IBIZA,Desconegut; SEAT,Negre; Gris,Desconegut; B,,,,,,,1,2010-03-26 07:00:00,41.42089485297823,2.2040765735877224
58,2133,1763,2010S002135,1.0,Ciutat Vella,11-1-1,el Raval,34308.0,Rambla,0109 0109,Dissabte,6,Laboral,2010,3,Març,27,16,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4581660.78,430701.03,Bicicleta,Ferit lleu,Home,Conductor,24,No hi ha causa mediata,Abast,No s causa del  vianant; No s causa del  vianant,Turismo; Bicicleta,320; Desconegut,BMW; Desconegut,Vermell; Desconegut,B; Desconegut,,,,,,,1,2010-03-27 16:00:00,41.381641439233654,2.170091662868725
59,2144,6932,2010S002146,2.0,Eixample,22-2-9,la Nova Esquerra de l'Eixample,285807.0,Rocafort,0083 0083,Dissabte,6,Laboral,2010,3,Març,27,12,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,1.0,4581175.45,429218.85,Bicicleta,Ferit lleu,Home,Conductor,29,Calada en mal estat,Caiguda (dues rodes),No s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,,,,,,,1,2010-03-27 12:00:00,41.37714068175617,2.1524236533684262
60,2148,71,2010S002150,10.0,Sant Martí,105-10-67,la Vila Olímpica del Poblenou,197302.0,Marina,0018 0018,Diumenge,7,Laboral,2010,3,Març,28,17,Tarda,No és causa del  vianant; No és causa del  vianant,0.0,2.0,0.0,2.0,2.0,4582085.72,432873.59,Bicicleta; Bicicleta,Ferit lleu; Ferit lleu,Home; Dona,Conductor; Conductor,12; 31,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,,,,,,,1,2010-03-28 17:00:00,41.38565375132814,2.1960253021842018
61,2206,5934,2010S002209,3.0,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,700127.0,Major de Mercabarna,0009 0009,Dimecres,3,Laboral,2010,3,Març,31,13,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4576182.37,426126.53,Bicicleta,Ferit lleu,Home,Conductor,Desconegut,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Turismo; Bicicleta,CLIO; Desconegut,RENAULT; BH,Blanc; Taronja,B; Desconegut,,,,,,,1,2010-03-31 13:00:00,41.331891647285715,2.1160526828478945
62,2221,5948,2010S002224,3.0,Sants-Montjuïc,33-3-15,Hostafrancs,331507.0,Tarragona,0101 0101,Dijous,4,Laboral,2010,4,Abril,1,9,Matí,No és causa del  vianant,1.0,0.0,0.0,1.0,2.0,4580860.92,428739.51,Bicicleta,Mort,Home,Conductor,51,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,"Bicicleta; Cami¢n <= 3,5 Tm",Desconegut; Desconegut,BICING; NISSAN,Vermell; Blanc,Desconegut; B,,,,,,,1,2010-01-04 09:00:00,41.37426541168321,2.1467287135538533
63,2233,6086,2010S002236,6.0,Gràcia,62-6-31,la Vila de Gràcia,312502.0,Santa Àgata,0015 0017,Dijous,4,Laboral,2010,4,Abril,1,21,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4583997.01,429180.54,Bicicleta,Ferit lleu,Home,Conductor,17,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Turismo,Desconegut; SEICENTO,Desconegut; FIAT,Desconegut; Blanc,Desconegut; B,,,,,,,1,2010-01-04 21:00:00,41.40255048816694,2.1516355534450917
64,2270,3611,2010S002274,2.0,Eixample,24-2-7,la Dreta de l'Eixample,169409.0,Corts Catalanes,0664 0668,Dilluns,1,Laboral,2010,4,Abril,5,14,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4582557.01,430741.29,Bicicleta,Ferit lleu,Dona,Conductor,25,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Taxi,Desconegut; Altea,Desconegut; SEAT,Rosa; Groc,Desconegut; BTP,,,,,,,1,2010-05-04 14:00:00,41.38971703356559,2.1704707222198834
65,2320,5183,2010S002324,1.0,Ciutat Vella,13-1-3,la Barceloneta,700813.0,Doctor Aiguader,0078 0078,Dijous,4,Laboral,2010,3,Març,25,13,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4581730.71,432467.24,Bicicleta,Ferit lleu,Home,Conductor,31,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,"Cami¢n <= 3,5 Tm; Bicicleta",Desconegut; Desconegut,MERCEDES-BENZ; Desconegut,Blanc; Desconegut,B; Desconegut,,,,,,,1,2010-03-25 13:00:00,41.382422099227774,2.191205171674015
66,2323,6602,2010S002327,5.0,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,32700.0,Balmes,0194 0194,Dimecres,3,Laboral,2010,4,Abril,7,18,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,1.0,4583178.96,429170.39,Bicicleta,Ferit lleu,Dona,Vianant,40,No hi ha causa mediata,Atropellament,No s causa del  vianant,Bicicleta,Desconegut,BICING,Altres,Desconegut,,,,,,,1,2010-07-04 18:00:00,41.39518151681406,2.1516100244505743
67,2413,8809,2010S002417,3.0,Sants-Montjuïc,34-3-18,Sants,312400.0,Sants,0216 0216,Dilluns,1,Laboral,2010,4,Abril,12,7,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4580818.59,427316.33,Bicicleta,Ferit lleu,Home,Conductor,25,No hi ha causa mediata,Col.lisi¢ lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Turismo,Desconegut; CORSA,Desconegut; OPEL,Negre; Gris,Desconegut; B,,,,,,,1,2010-12-04 07:00:00,41.373756910929814,2.1297161092908397
68,2453,149,2010S002457,2.0,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,100800.0,Diputació,0167 0169,Dimarts,2,Laboral,2010,4,Abril,13,12,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4581796.38,429699.77,Bicicleta,Ferit lleu,Home,Conductor,19,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Turismo,Desconegut; X3,Desconegut; BMW,Verd; Blau,Desconegut; B,,,,,,,1,2010-04-13 12:00:00,41.3827755263211,2.158102421834667
69,2465,5969,2010S002469,3.0,Sants-Montjuïc,33-3-16,la Bordeta,280202.0,Mossèn Amadeu Oller,0001X0001X,Dimecres,3,Laboral,2010,4,Abril,14,6,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4579966.60,427996.23,Bicicleta,Ferit lleu,Dona,Conductor,47,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Turismo; Bicicleta,93; Desconegut,SAAB; Desconegut,Vermell; Violeta,B; Desconegut,,,,,,,1,2010-04-14 06:00:00,41.366144426516804,2.1379469422735964
70,2519,2806,2010S002523,10.0,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,18505.0,Aragó,0555 0555,Dijous,4,Laboral,2010,4,Abril,15,14,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4584283.82,431846.87,Bicicleta,Ferit lleu,Home,Conductor,21,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Furgoneta; Bicicleta,H-1; Desconegut,HYUNDAI; Desconegut,Blanc; Desconegut,B; Desconegut,,,,,,,1,2010-04-15 14:00:00,41.40536487173362,2.1834985995655583
71,2525,6879,2010S002529,10.0,Sant Martí,105-10-66,el Parc i la Llacuna del Poblenou,197302.0,Marina,0114 0116,Dijous,4,Laboral,2010,4,Abril,15,18,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4582910.42,432063.23,Bicicleta,Ferit lleu,Home,Conductor,26,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Tranv¡a o tren; Bicicleta,Citadis 302; Desconegut,ALSTOM; BICING,Verd; Vermell,B; Desconegut,,,,,,,1,2010-04-15 18:00:00,41.39301332654463,2.186241364523408
72,2533,6915,2010S002537,1.0,Ciutat Vella,13-1-3,la Barceloneta,248050.0,Pau Vila,0001U0001U,Dijous,4,Laboral,2010,4,Abril,15,20,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4581484.42,431962.11,Bicicleta,Ferit lleu,Dona,Conductor,36,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Turismo,Desconegut; CELICA,Desconegut; TOYOTA,Desconegut; Gris,Desconegut; B,,,,,,,1,2010-04-15 20:00:00,41.380161085037194,2.185192099038929
73,2605,83,2010S002609,1.0,Ciutat Vella,12-1-2,el Barri Gòtic,16102.0,Àngel J. Baixeras,0009 0009,Dilluns,1,Laboral,2010,4,Abril,19,11,Matí,No és causa del  vianant; No és causa del  vianant,0.0,2.0,0.0,2.0,4.0,4581512.42,431497.09,Bicicleta; Motocicleta,Ferit lleu; Ferit lleu,Dona; Home,Conductor; Conductor,35; 53,No hi ha causa mediata,Caiguda (dues rodes),No s causa del  vianant; No s causa del  vianant; No s causa del  vianant; No s causa del  vianant,Tractocami¢n; Furgoneta; Motocicleta; Bicicleta,Desconegut; BOXER; VESPA; Desconegut,IVECO FIAT; PEUGEOT; PIAGGIO; BICING,Blanc; Blanc; Negre; Vermell,C; B; B; Desconegut,,,,,,,1,2010-04-19 11:00:00,41.38037365321671,2.1796281072435097
74,2628,4710,2010S002632,2.0,Eixample,24-2-7,la Dreta de l'Eixample,148307.0,Gràcia,0033 0033,Dimarts,2,Laboral,2010,4,Abril,20,7,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4582487.81,430270.22,Bicicleta,Ferit lleu,Home,Conductor,56,No hi ha causa mediata,Altres,No s causa del  vianant; No s causa del  vianant,Furgoneta; Bicicleta,PRIMASTAR; Desconegut,NISSAN; BICING,Blanc; Blanc,B; Desconegut,,,,,,,1,2010-04-20 07:00:00,41.38905289435992,2.164844737733726
75,2644,8943,2010S002648,6.0,Gràcia,62-6-31,la Vila de Gràcia,206403.0,Gran de Gràcia,0002 0002,Dimarts,2,Laboral,2010,4,Abril,20,11,Matí,No és causa del  vianant; No és causa del  vianant,0.0,2.0,0.0,2.0,2.0,4583286.97,429593.25,Bicicleta; Motocicleta,Ferit lleu; Ferit lleu,Dona; Home,Conductor; Conductor,20; 30,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Motocicleta,Desconegut; SH 125,Desconegut; HONDA,Blau; Negre,Desconegut; B,,,,,,,1,2010-04-20 11:00:00,41.39619161392943,2.156655224789223
76,2647,632,2010S002651,10.0,Sant Martí,103-10-71,Provençals del Poblenou,253902.0,Perú,0141 0141,Dimarts,2,Laboral,2010,4,Abril,20,12,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4584589.28,432965.30,Bicicleta,Ferit lleu,Home,Conductor,55,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Furgoneta; Bicicleta,PARTNER; Desconegut,PEUGEOT; BICING,Blanc; Vermell,B; Desconegut,,,,,,,1,2010-04-20 12:00:00,41.40821038371669,2.1968442970966753
77,2680,4154,2010S002684,2.0,Eixample,25-2-6,la Sagrada Família,73900.0,Castillejos,0204 0206,Dimecres,3,Laboral,2010,4,Abril,21,14,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4583905.96,431630.99,Bicicleta,Ferit lleu,Dona,Conductor,46,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Turismo,Desconegut; 330,Desconegut; BMW,Gris; Gris,Desconegut; B,,,,,,,1,2010-04-21 14:00:00,41.401943183137845,2.1809588451285915
78,2681,1447,2010S002685,4.0,Les Corts,41-4-19,les Corts,231502.0,Numància,0136X0136X,Dimecres,3,Laboral,2010,4,Abril,21,13,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,1.0,4582181.52,427634.16,Bicicleta,Ferit lleu,Home,Conductor,29,No hi ha causa mediata,Atropellament,No s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,,,,,,,1,2010-04-21 13:00:00,41.38606097826694,2.1333540723400652
79,2695,162,2010S002699,2.0,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,191204.0,Mallorca,0142 0142,Dimecres,3,Laboral,2010,4,Abril,21,19,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4582117.07,429293.83,Bicicleta,Ferit lleu,Dona,Conductor,23,No hi ha causa mediata,Abast,No s causa del  vianant; No s causa del  vianant,Bicicleta; Taxi,Desconegut; Altea,BICING; SEAT,Blanc; Groc,Desconegut; B,,,,,,,1,2010-04-21 19:00:00,41.385628153888916,2.1532105724576773
80,2714,523,2010S002718,8.0,Nou Barris,82-8-53,la Trinitat Nova,267816.0,Nou Barris,0002 0002,Dijous,4,Laboral,2010,4,Abril,22,18,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4588751.15,431519.64,Bicicleta,Ferit lleu,Home,Conductor,50,No hi ha causa mediata,Atropellament,No s causa del  vianant; No s causa del  vianant,Turismo; Bicicleta,Altea; Desconegut,SEAT; Desconegut,Negre; Verd,B; Desconegut,,,,,,,1,2010-04-22 18:00:00,41.44557312506617,2.17907686560861
81,2742,6941,2010S002746,2.0,Eixample,21-2-10,Sant Antoni,198804.0,Paral·lel,0130B0132,Divendres,5,Laboral,2010,4,Abril,23,16,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4580745.82,429867.20,Bicicleta,Ferit lleu,Home,Conductor,30,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Ciclomotor,Desconegut; VITALITY,BICING; KYMCO,Vermell; Negre,Desconegut; AM,,,,,,,1,2010-04-23 16:00:00,41.37332812988019,2.1602260166932763
82,2864,3553,2010S002868,2.0,Eixample,24-2-7,la Dreta de l'Eixample,289105.0,Rosselló,0311 0311,Dimecres,3,Laboral,2010,4,Abril,28,15,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4583450.56,430239.28,Bicicleta,Ferit lleu,Home,Conductor,29,No hi ha causa mediata,Abast,No s causa del  vianant; No s causa del  vianant,Bicicleta; Turismo,Desconegut; PASSAT,DERBI; VOLKSWAGEN,Negre; Blanc,Desconegut; B,,,,,,,1,2010-04-28 15:00:00,41.39772154437297,2.164363566579514
83,2874,2120,2010S002878,6.0,Gràcia,61-6-28,Vallcarca i els Penitents,230000.0,Mare de Déu del Coll,0029 0029,Dimecres,3,Laboral,2010,4,Abril,28,17,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4585197.84,428593.24,Bicicleta,Ferit lleu,Home,Conductor,29,No hi ha causa mediata,Abast,No s causa del  vianant; No s causa del  vianant,Turismo; Bicicleta,320; Desconegut,BMW; Desconegut,Negre; Desconegut,B; Desconegut,,,,,,,1,2010-04-28 17:00:00,41.41331418510704,2.1444680425921785
84,2900,6479,2010S002904,2.0,Eixample,26-2-5,el Fort Pienc,305100.0,Sant Joan,0010 0010,Dimecres,3,Laboral,2010,4,Abril,28,21,Tarda,No és causa del  vianant; No és causa del  vianant,0.0,2.0,0.0,2.0,2.0,4582603.18,431427.01,Bicicleta; Bicicleta,Ferit lleu; Ferit lleu,Home; Home,Passatger; Conductor,34; 31,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Bicicleta; Turismo,Desconegut; TRAJET,Desconegut; HYUNDAI,Blau; Gris,Desconegut; B,,,,,,,1,2010-04-28 21:00:00,41.390191870414654,2.1786666715531644
85,2910,6434,2010S002914,2.0,Eixample,24-2-7,la Dreta de l'Eixample,148307.0,Gràcia,0042 0042,Dijous,4,Laboral,2010,4,Abril,29,17,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,3.0,4582533.97,430314.67,Bicicleta,Ferit lleu,Home,Conductor,26,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant; No s causa del  vianant,Bicicleta; Ciclomotor; Motocicleta,Desconegut; VIVACITY; LIBERTY 125,BICING; PEUGEOT; PIAGGIO,Altres; Negre; Blau,Desconegut; AM; A1,,,,,,,1,2010-04-29 17:00:00,41.38947251856822,2.1653710297366704
86,2942,2556,2010S002946,3.0,Sants-Montjuïc,33-3-16,la Bordeta,142402.0,Gavà,0002 0002,Divendres,5,Laboral,2010,4,Abril,30,16,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4580460.47,428231.32,Bicicleta,Ferit lleu,Dona,Conductor,31,No hi ha causa mediata,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Furgoneta; Bicicleta,TRANSIT; Desconegut,FORD; Desconegut,Blanc; Blanc,B; Desconegut,,,,,,,1,2010-04-30 16:00:00,41.37061354409247,2.1406993385125803
87,2968,2149,2010S002972,7.0,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,148409.0,Sant Cugat,000100000,Dissabte,6,Laboral,2010,5,Maig,1,13,Matí,No és causa del  vianant,0.0,1.0,0.0,1.0,1.0,4586236.94,427822.51,Bicicleta,Ferit lleu,Home,Conductor,42,Calada en mal estat,Caiguda (dues rodes),No s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,,,,,,,1,2010-01-05 13:00:00,41.42260429441541,2.135122419659032
88,2989,6395,2010S002993,2.0,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,223606.0,Muntaner,0070 0072,Diumenge,7,Laboral,2010,5,Maig,2,22,Nit,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4582079.80,429674.76,Bicicleta,Ferit lleu,Home,Conductor,45,Alcoholmia,Col.lisi¢ fronto-lateral,No s causa del  vianant; No s causa del  vianant,Taxi; Bicicleta,OCTAVIA; Desconegut,SKODA; BICING,Altres; Vermell,BTP; Desconegut,,,,,,,1,2010-02-05 22:00:00,41.38532600301029,2.157770498266393
89,3032,6351,2010S003036,2.0,Eixample,21-2-10,Sant Antoni,349706.0,Comte d'Urgell,0003 0003,Dimarts,2,Laboral,2010,5,Maig,4,14,Tarda,No és causa del  vianant,0.0,1.0,0.0,1.0,2.0,4581234.50,429901.08,Bicicleta,Ferit lleu,Home,Conductor,43,No hi ha causa mediata,Altres,No s causa del  vianant; No s causa del  vianant,Turismo; Bicicleta,207; Desconegut,PEUGEOT; Desconegut,Gris; Gris,B; Desconegut,,,,,,,1,2010-04-05 14:00:00,41.377732485339294,2.1605747030995697
